LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,MasVnrType,ExterQual,BsmtQual,KitchenQual,GarageFinish,SalePrice
10159,9,2009,2010,450.0,1646,1930,1940,0,1940,2,8,1,2010.0,3,606,168,95,395192,Stone,Ex,Ex,Ex,Fin,395192
12046,6,1976,1976,298.0,156,848,1118,912,2030,2,8,1,1976.0,2,551,0,224,195000,BrkFace,TA,TA,Gd,Fin,195000
8125,7,2006,2006,0.0,0,770,778,798,1576,2,6,0,2006.0,2,614,0,50,197000,None,Gd,Gd,Gd,RFn,197000
9452,8,1997,1998,423.0,1074,1396,1407,985,2392,2,7,1,1997.0,3,870,0,70,348000,BrkFace,Gd,Gd,Gd,Fin,348000
17671,8,1882,1986,0.0,216,916,916,826,1742,1,8,1,1925.0,2,424,0,169,168000,None,Gd,TA,Gd,Unf,168000
9760,6,1964,1993,340.0,536,822,1020,831,1851,2,7,1,1964.0,2,440,239,42,187000,BrkFace,TA,TA,Gd,RFn,187000
8846,6,2005,2006,0.0,0,750,750,750,1500,2,6,0,2005.0,2,564,0,35,173900,None,TA,Gd,Gd,RFn,173900
12456,10,2006,2007,230.0,1172,1700,1718,0,1718,2,7,1,2008.0,3,786,216,48,337500,Stone,Ex,Ex,Ex,Fin,337500
4712,4,1946,1950,0.0,384,747,774,456,1230,1,5,0,1946.0,1,305,0,57,121600,None,TA,TA,TA,Unf,121600
10659,5,1961,1961,0.0,915,1050,1050,0,1050,1,6,0,1961.0,1,368,0,319,136500,None,TA,TA,TA,Unf,136500
11717,6,1970,1970,571.0,0,1442,1442,0,1442,2,6,1,1970.0,2,615,371,0,185000,BrkFace,TA,TA,TA,RFn,185000
9786,3,1922,1950,0.0,0,1007,1077,0,1077,1,6,1,1922.0,1,210,0,100,91000,None,TA,TA,TA,Unf,91000
6762,7,2006,2006,24.0,686,1187,1208,0,1208,2,6,0,2006.0,2,632,105,61,206000,Stone,Gd,Gd,Gd,RFn,206000
10206,3,1952,1952,0.0,0,0,944,0,944,1,4,0,1956.0,2,528,0,0,82000,None,TA,,Fa,Unf,82000
5400,5,1920,1950,0.0,0,691,691,0,691,1,4,0,1920.0,1,216,0,20,86000,None,TA,Fa,Ex,Unf,86000
11957,8,2006,2006,53.0,24,1574,1574,0,1574,2,7,1,2006.0,3,824,144,104,232000,BrkFace,Gd,Gd,Gd,RFn,232000
11500,5,1976,1976,164.0,0,1680,1680,0,1680,2,8,0,1976.0,2,528,0,0,136905,BrkFace,TA,TA,TA,Unf,136905
3182,7,2005,2006,16.0,16,1346,1504,0,1504,2,7,1,2005.0,2,457,156,0,181000,BrkFace,Gd,Gd,Gd,Fin,181000
8385,5,1977,1977,220.0,595,985,985,0,985,2,6,0,1977.0,1,328,210,0,149900,BrkFace,Gd,Gd,TA,Unf,149900
12155,6,1970,1970,0.0,1237,1657,1657,0,1657,2,7,1,1970.0,2,484,0,0,163500,None,TA,Gd,TA,Unf,163500
2217,4,1970,1970,0.0,273,546,546,546,1092,1,6,0,1970.0,1,286,238,0,88000,None,TA,TA,TA,RFn,88000
12118,7,2004,2005,108.0,0,1710,1710,0,1710,2,7,1,2004.0,2,550,100,48,240000,Stone,Gd,Ex,Gd,Fin,240000
6000,5,1926,1950,0.0,0,1008,1008,0,1522,2,7,0,,0,0,0,0,102000,None,TA,TA,TA,,102000
21286,5,1948,1950,0.0,0,720,720,551,1271,2,7,1,1948.0,1,312,0,0,135000,None,TA,TA,TA,Unf,135000
9825,5,1965,1965,0.0,0,0,1664,0,1664,2,8,0,,0,0,0,0,100000,None,TA,,TA,,100000
10592,6,1923,1996,0.0,0,602,900,602,1502,1,7,2,1923.0,1,180,96,0,165000,None,TA,TA,Gd,Unf,165000
7200,5,1910,2006,0.0,247,1022,1022,0,1022,1,4,0,1956.0,1,280,0,30,85000,None,TA,TA,TA,Unf,85000
11664,6,1948,1950,206.0,336,1082,1082,0,1082,1,5,1,1948.0,1,240,0,130,119200,BrkFace,TA,TA,TA,Unf,119200
8400,8,2001,2001,0.0,643,810,810,855,1665,2,6,0,2001.0,2,528,0,45,227000,None,Gd,Gd,Gd,Fin,227000
11883,7,1996,1996,196.0,690,1504,1504,0,1504,2,6,1,1996.0,2,478,115,66,203000,BrkFace,Gd,Gd,Gd,Fin,203000
5814,8,1984,1984,0.0,1036,1220,1360,0,1360,1,4,1,1984.0,2,565,63,0,187500,None,Gd,Gd,Gd,RFn,187500
10784,7,1991,1992,76.0,0,384,802,670,1472,2,7,1,1991.0,2,402,164,0,160000,BrkFace,Gd,Gd,Gd,RFn,160000
3013,7,2005,2005,145.0,16,1362,1506,0,1506,2,6,1,2005.0,2,440,142,20,213490,BrkFace,Gd,Gd,Gd,Fin,213490
7024,4,2005,2005,0.0,1024,1132,1132,0,1132,1,5,0,2005.0,2,451,252,64,176000,None,TA,Gd,Gd,Fin,176000
7406,7,2006,2006,84.0,684,1199,1220,0,1220,2,6,0,2006.0,2,632,105,54,194000,Stone,Gd,Gd,Gd,RFn,194000
9439,5,1930,1950,0.0,324,912,912,336,1248,1,6,0,1957.0,1,160,0,0,87000,None,TA,TA,TA,Unf,87000
3182,7,2005,2006,14.0,16,1346,1504,0,1504,2,7,1,2005.0,2,437,156,20,191000,BrkFace,Gd,Gd,Gd,Fin,191000
15498,8,1976,1976,0.0,1165,1565,2898,0,2898,2,10,1,1976.0,2,665,0,72,287000,None,Gd,Gd,Gd,Fin,287000
7700,5,1972,1972,0.0,138,882,882,0,882,1,5,0,1980.0,2,461,96,0,112500,None,TA,TA,TA,Unf,112500
9300,5,1960,1960,324.0,697,1268,1264,0,1264,1,6,2,1960.0,2,461,0,0,167500,BrkFace,TA,TA,TA,Unf,167500
9520,8,2007,2008,338.0,1513,1638,1646,0,1646,2,7,1,2008.0,3,800,192,44,293077,Stone,Gd,Gd,Gd,RFn,293077
9492,5,1941,1950,0.0,368,768,968,408,1376,1,6,1,1941.0,1,240,0,0,105000,None,TA,TA,TA,Unf,105000
1680,6,1972,1972,281.0,317,672,672,546,1218,1,7,0,1972.0,1,264,0,28,118000,BrkFace,TA,TA,TA,Unf,118000
7082,5,1916,1995,0.0,0,686,948,980,1928,2,10,0,,0,0,0,0,160000,None,TA,TA,TA,,160000
15863,7,1920,1970,0.0,523,824,1687,998,3082,2,12,2,1970.0,2,672,136,63,197000,None,TA,TA,TA,Fin,197000
14541,8,1993,1993,0.0,1012,1338,1352,1168,2520,2,10,1,1993.0,3,796,209,55,310000,None,Gd,Gd,Gd,RFn,310000
8125,7,2002,2002,295.0,986,1654,1654,0,1654,2,6,0,2002.0,3,900,0,136,230000,Stone,Gd,Gd,Gd,Unf,230000
6305,5,1938,1950,0.0,0,920,954,0,954,1,5,1,1938.0,1,240,0,0,119750,None,TA,Fa,Fa,Unf,119750
11500,4,1957,1957,0.0,0,0,845,0,845,1,5,0,1957.0,1,290,186,0,84000,None,TA,,TA,Unf,84000
12898,9,2007,2008,70.0,1022,1620,1620,0,1620,2,6,1,2008.0,3,912,228,0,315500,Stone,Gd,Ex,Ex,Fin,315500
9240,8,2001,2002,396.0,0,1055,1055,1208,2263,2,7,1,2001.0,2,905,0,45,287000,BrkFace,Gd,Gd,Gd,Fin,287000
1533,4,1970,2008,0.0,0,546,798,546,1344,1,6,1,,0,0,0,0,97000,None,TA,TA,TA,,97000
1477,4,1970,1970,0.0,509,630,630,0,630,1,3,0,1970.0,1,286,0,0,80000,None,TA,Gd,TA,Unf,80000
13125,5,1957,2000,67.0,168,1134,1803,0,1803,2,8,1,1957.0,2,484,0,0,155000,BrkCmn,TA,TA,TA,RFn,155000
9130,6,1966,2000,252.0,400,800,800,832,1632,1,7,0,1966.0,2,484,0,40,173000,BrkFace,TA,TA,Gd,Unf,173000
5381,6,2005,2005,135.0,900,1306,1306,0,1306,2,5,1,2005.0,2,624,170,63,196000,Stone,Gd,Gd,Gd,RFn,196000
11839,7,1990,1990,99.0,1085,1475,1532,797,2329,2,10,1,1990.0,2,514,192,121,262280,BrkFace,TA,Gd,Gd,Unf,262280
9600,8,1981,1981,0.0,1104,2524,2524,0,2524,2,9,1,1981.0,2,542,474,120,278000,None,Gd,Gd,Gd,Fin,278000
13680,3,1955,1955,0.0,0,0,1733,0,1733,2,8,1,1955.0,2,452,0,0,139600,None,TA,,TA,Unf,139600
16056,9,2005,2006,208.0,240,1992,1992,876,2868,3,11,1,2005.0,3,716,214,108,556581,Stone,Gd,Ex,Ex,Fin,556581
9245,5,1994,1995,0.0,686,990,990,0,990,1,5,0,1996.0,2,672,0,0,145000,None,TA,Gd,TA,Unf,145000
21750,5,1960,2006,75.0,0,0,1771,0,1771,1,9,1,1960.0,2,336,0,0,115000,BrkFace,TA,,TA,Unf,115000
11100,4,1946,2006,0.0,0,0,930,0,930,1,6,0,1946.0,1,308,0,0,84900,None,TA,,Gd,Unf,84900
8993,7,2007,2007,0.0,0,1302,1302,0,1302,2,6,0,2007.0,2,436,0,22,176485,None,Gd,Gd,Gd,Fin,176485
11175,7,2007,2007,0.0,0,1316,1316,0,1316,2,6,1,2007.0,2,440,0,20,200141,None,Gd,Gd,Gd,Fin,200141
9500,6,1964,1978,272.0,442,816,1127,850,1977,1,9,1,1964.0,2,540,0,52,165000,BrkCmn,TA,TA,TA,RFn,165000
8562,5,1957,2002,145.0,383,1216,1526,0,1526,1,7,1,1957.0,1,364,116,78,144500,Stone,TA,TA,TA,Unf,144500
11367,8,2002,2002,210.0,932,1065,1091,898,1989,2,7,1,2002.0,2,586,199,60,255000,BrkFace,Gd,Gd,Gd,Fin,255000
11361,6,1976,1976,160.0,644,1193,1523,0,1523,2,7,1,1976.0,2,478,0,0,180000,BrkFace,TA,Gd,TA,Fin,180000
7052,7,2005,2005,240.0,659,1364,1364,0,1364,2,6,1,2005.0,2,484,192,36,185850,Stone,Gd,Gd,Gd,RFn,185850
29959,7,1994,1994,0.0,595,973,979,871,1850,2,7,1,1994.0,2,467,168,98,248000,None,Gd,Gd,Gd,Fin,248000
11308,9,2008,2008,154.0,936,1104,1130,1054,2184,2,10,1,2008.0,3,836,0,102,335000,Stone,Ex,Ex,Ex,Fin,335000
11275,6,1932,1950,480.0,297,854,1096,895,1991,1,7,1,1977.0,2,432,0,0,220000,BrkFace,TA,TA,TA,Unf,220000
4920,8,2001,2001,0.0,616,1338,1338,0,1338,2,6,0,2001.0,2,582,0,0,213500,None,Gd,Gd,Gd,Fin,213500
18000,3,1935,1950,0.0,0,894,894,0,894,1,6,0,1994.0,3,1248,0,20,81000,None,Fa,TA,TA,RFn,81000
13600,5,1900,1950,0.0,0,662,1422,915,2337,2,10,0,1945.0,2,560,0,57,90000,None,TA,TA,TA,Unf,90000
6000,6,1925,1980,0.0,397,1103,1103,0,1103,1,5,1,1976.0,2,440,166,120,110500,None,TA,TA,Gd,Unf,110500
11000,5,1966,1966,200.0,740,1154,1154,0,1154,1,6,1,1966.0,2,480,0,58,154000,BrkFace,TA,TA,TA,RFn,154000
14000,7,1996,1997,0.0,1201,1306,1306,954,2260,2,7,0,1996.0,2,533,296,44,328000,None,Gd,Ex,Gd,RFn,328000
7837,6,1993,1994,0.0,0,799,799,772,1571,2,7,1,1993.0,2,380,0,40,178000,None,Gd,Gd,TA,RFn,178000
9760,6,1964,1964,360.0,674,780,798,813,1611,1,7,0,1964.0,2,442,328,128,167900,BrkFace,TA,TA,TA,RFn,167900
3964,6,1973,1973,0.0,837,942,1291,1230,2521,2,10,1,1973.0,2,576,728,20,151400,None,TA,Gd,TA,Fin,151400
9600,5,1949,2003,0.0,220,845,893,0,893,1,4,0,1985.0,2,576,0,0,135000,None,TA,TA,Gd,Unf,135000
10152,5,1956,1956,120.0,586,1048,1048,0,1048,1,6,0,1956.0,1,286,0,20,135000,BrkFace,TA,TA,TA,Unf,135000
11700,6,1968,1968,0.0,298,727,829,727,1556,1,8,0,1968.0,2,441,0,0,154000,None,TA,TA,TA,Unf,154000
7585,5,1948,1950,0.0,0,810,1002,454,1456,1,7,1,1954.0,1,280,0,0,91500,None,TA,Fa,TA,Unf,91500
7950,6,1977,1977,140.0,535,690,698,728,1426,1,6,0,1977.0,2,440,252,0,159500,BrkFace,TA,TA,TA,Fin,159500
8556,7,2006,2006,0.0,0,1240,1240,0,1240,2,5,0,2006.0,3,826,140,93,194000,None,Gd,Gd,Gd,RFn,194000
13125,7,1940,1984,0.0,410,800,960,780,1740,1,6,2,1940.0,1,240,0,0,219500,None,TA,TA,TA,Unf,219500
10800,5,1936,1989,0.0,626,796,1096,370,1466,2,7,1,1950.0,2,566,436,21,170000,None,TA,Fa,Gd,Unf,170000
15870,5,1969,1969,0.0,75,1096,1096,0,1096,1,6,0,1969.0,1,299,240,32,138800,None,TA,TA,TA,Fin,138800
4435,6,2004,2004,169.0,662,848,848,0,848,1,3,1,2004.0,2,420,140,0,155900,BrkFace,Gd,Gd,Gd,RFn,155900
8775,5,1994,1994,0.0,495,990,990,0,990,1,5,0,1996.0,1,299,0,64,126000,None,TA,Gd,TA,Unf,126000
11040,6,1971,2004,144.0,656,1258,1258,0,1258,2,5,0,1971.0,2,528,55,0,145000,BrkFace,Gd,TA,Gd,RFn,145000
7500,5,1963,1963,0.0,824,1040,1040,0,1040,1,5,0,1963.0,1,308,0,0,133000,None,TA,TA,TA,Fin,133000
8749,7,2002,2002,100.0,0,1459,1459,0,1459,2,6,1,2002.0,2,527,192,39,192000,BrkFace,Gd,Gd,Gd,RFn,192000
8800,6,1964,1964,425.0,553,1251,1251,0,1251,1,6,2,1964.0,1,461,0,116,160000,BrkFace,TA,TA,TA,RFn,160000
13031,6,1995,1996,0.0,592,691,691,807,1498,2,6,1,1995.0,2,409,315,44,187500,None,TA,Gd,TA,Fin,187500
9069,6,1992,1992,0.0,747,936,996,0,996,1,5,0,1992.0,2,564,120,0,147000,None,TA,Gd,Gd,Unf,147000
1974,4,1973,1973,0.0,334,546,546,546,1092,1,6,0,1973.0,1,286,120,96,83500,None,TA,TA,TA,RFn,83500
10574,8,2005,2006,0.0,0,1082,1082,871,1953,2,9,1,2005.0,3,1043,160,50,252000,None,Gd,Gd,Gd,RFn,252000
2522,7,2004,2004,50.0,0,970,970,739,1709,2,7,0,2004.0,2,380,0,40,137500,Stone,Gd,Gd,Gd,Unf,137500
3316,8,2005,2005,0.0,1039,1247,1247,0,1247,1,4,1,2005.0,2,550,0,84,197000,None,Gd,Gd,Gd,Fin,197000
8544,3,1950,1950,0.0,0,0,1040,0,1040,2,6,0,1987.0,2,400,0,0,92900,None,TA,,TA,Unf,92900
2160,7,1999,2000,212.0,510,600,624,628,1252,2,4,0,1999.0,2,462,0,48,160000,BrkFace,Gd,Gd,Gd,Unf,160000
8400,6,1925,1950,0.0,423,1181,1390,304,1694,2,7,1,1925.0,2,576,342,0,136500,None,TA,TA,TA,Unf,136500
9230,5,1965,1998,166.0,661,864,1200,0,1200,1,6,0,1977.0,2,884,0,64,146000,BrkFace,TA,TA,Gd,Unf,146000
5868,5,1956,2000,0.0,248,936,936,0,936,1,4,0,1956.0,1,308,0,0,129000,None,TA,TA,TA,Fin,129000
9317,6,2006,2006,0.0,24,1314,1314,0,1314,2,6,1,2006.0,2,440,0,22,176432,None,Gd,Gd,Gd,RFn,176432
6882,6,1914,2006,0.0,0,684,773,582,1355,1,7,0,,0,0,136,0,127000,None,TA,TA,Gd,,127000
3696,8,1986,1986,0.0,0,1074,1088,0,1088,1,5,0,1987.0,2,461,0,74,170000,None,Gd,Gd,Gd,RFn,170000
6000,4,1936,1950,0.0,672,672,757,567,1324,1,6,0,1936.0,1,240,0,0,128000,None,TA,TA,TA,Unf,128000
11880,7,1978,1978,206.0,704,1271,1601,0,1601,2,7,1,1978.0,2,478,0,0,157000,BrkFace,TA,Gd,TA,RFn,157000
8400,2,1920,1950,0.0,290,290,438,0,438,1,3,0,1930.0,1,246,0,0,60000,None,TA,TA,Fa,Unf,60000
9758,5,1971,1971,0.0,412,950,950,0,950,1,5,0,1981.0,1,280,0,0,119500,None,TA,TA,TA,Unf,119500
7000,5,1960,2002,45.0,588,1010,1134,0,1134,1,6,0,1960.0,1,254,0,16,135000,BrkFace,TA,TA,TA,RFn,135000
8910,6,1959,1959,0.0,655,655,1194,0,1194,1,6,1,1954.0,2,539,0,0,159500,None,TA,TA,TA,Fin,159500
2016,5,1970,1970,304.0,0,630,630,672,1302,2,6,0,1970.0,2,440,0,0,106000,BrkFace,TA,TA,TA,Unf,106000
12256,8,1994,1995,362.0,1032,1463,1500,1122,2622,2,9,2,1994.0,2,712,186,32,325000,BrkFace,Gd,Ex,Gd,RFn,325000
10357,7,1990,1991,0.0,738,910,1442,0,1442,2,6,1,1990.0,2,719,0,244,179900,None,Gd,Gd,Gd,Fin,179900
23257,7,2006,2006,0.0,0,868,887,1134,2021,2,9,1,2006.0,2,422,0,100,274725,None,Gd,Ex,Gd,RFn,274725
8063,6,2000,2000,0.0,0,924,948,742,1690,2,7,1,2000.0,2,463,100,48,181000,None,TA,Gd,TA,RFn,181000
11362,8,2004,2005,42.0,1039,1836,1836,0,1836,2,7,1,2004.0,3,862,125,185,280000,Stone,Gd,Ex,Gd,Fin,280000
8000,6,1995,1996,0.0,219,773,773,885,1658,2,8,1,1995.0,2,431,224,84,188000,None,TA,Gd,TA,Fin,188000
10480,7,1976,1976,660.0,403,803,1098,866,1964,2,8,1,1976.0,2,483,0,69,205000,BrkFace,TA,TA,TA,RFn,205000
7100,5,1957,1957,0.0,708,816,816,0,816,1,5,0,1957.0,1,308,0,0,129900,None,TA,TA,TA,Unf,129900
8923,5,1953,2006,0.0,643,1008,1008,0,1008,1,6,0,1953.0,1,240,0,18,134500,None,TA,TA,Gd,Unf,134500
5400,5,1954,2000,0.0,415,833,833,0,833,1,4,0,1955.0,1,326,0,0,117000,None,TA,TA,Gd,Unf,117000
12085,8,2007,2007,328.0,1004,1734,1734,0,1734,2,7,1,2007.0,3,928,0,0,318000,Stone,Gd,Ex,Ex,RFn,318000
7750,8,2002,2002,0.0,353,408,779,640,1419,2,7,1,2002.0,2,527,120,0,184100,None,Gd,Gd,Gd,Fin,184100
9764,5,1967,2003,0.0,702,894,894,0,894,1,5,0,1967.0,2,450,0,0,130000,None,TA,TA,Gd,RFn,130000
13825,5,1958,1987,0.0,0,533,1021,580,1601,1,6,0,1958.0,1,300,280,34,140000,None,TA,TA,TA,RFn,140000
7560,5,1959,1959,0.0,369,1040,1040,0,1040,1,6,0,1959.0,1,286,140,0,133700,None,TA,TA,TA,RFn,133700
8263,6,1920,1950,0.0,0,1012,1012,0,1012,1,6,1,1920.0,1,308,0,22,118400,None,TA,TA,TA,Unf,118400
10084,7,2005,2006,196.0,24,1552,1552,0,1552,2,7,0,2005.0,3,782,144,20,212900,BrkFace,Gd,Gd,Gd,RFn,212900
8926,4,1956,1956,0.0,0,672,960,0,960,1,5,0,1956.0,1,288,64,0,112000,None,TA,TA,TA,Unf,112000
9405,5,1947,2008,0.0,0,698,698,0,698,1,4,0,,0,0,0,200,118000,None,TA,TA,TA,,118000
9125,7,1992,1992,170.0,0,384,812,670,1482,2,7,1,1992.0,2,392,100,25,163900,BrkFace,TA,Gd,Gd,Fin,163900
10434,4,1955,1955,0.0,0,1005,1005,0,1005,1,5,1,1977.0,2,672,0,0,115000,None,TA,TA,Fa,Unf,115000
3684,7,2007,2007,130.0,0,1373,1555,0,1555,2,7,1,2007.0,3,660,143,20,174000,BrkFace,Gd,Gd,Gd,Fin,174000
14572,7,2004,2004,0.0,1300,1530,1530,0,1530,2,7,1,2004.0,3,630,144,36,259000,None,Gd,Gd,Gd,Fin,259000
11796,7,2004,2005,0.0,0,847,847,1112,1959,2,8,1,2004.0,2,434,100,48,215000,None,Gd,Gd,Gd,Fin,215000
7200,5,1980,1980,180.0,936,936,936,0,936,1,4,0,1980.0,2,672,49,0,140000,BrkFace,TA,Gd,TA,Unf,140000
7804,4,1928,1950,0.0,622,1122,1328,653,1981,2,7,2,1981.0,2,576,431,44,135000,None,TA,TA,Gd,Unf,135000
10712,5,1991,1992,0.0,212,974,974,0,974,1,5,0,,0,0,0,28,93500,None,TA,Gd,TA,,93500
9900,6,1880,1950,0.0,0,1008,1178,1032,2210,2,8,0,1930.0,1,205,0,48,117500,None,TA,TA,Fa,Unf,117500
9828,8,1995,1995,0.0,584,1128,1142,878,2020,2,8,1,1995.0,2,466,0,155,239500,None,Gd,Gd,Gd,RFn,239500
8773,6,1997,1997,0.0,0,916,916,684,1600,2,7,1,1997.0,2,460,100,38,169000,None,TA,Gd,TA,Fin,169000
6180,6,1926,1950,0.0,0,960,986,0,986,1,5,1,1926.0,1,180,0,128,102000,None,TA,TA,TA,Unf,102000
9600,6,1950,1950,0.0,280,1032,1032,220,1252,1,6,0,1950.0,1,288,0,0,119000,None,TA,TA,TA,Unf,119000
6342,5,1875,1996,0.0,0,780,780,240,1020,1,6,0,,0,0,0,0,94000,None,TA,TA,TA,,94000
9819,6,1977,1977,0.0,1567,1567,1567,0,1567,2,5,2,1977.0,2,714,264,32,196000,None,TA,TA,Gd,RFn,196000
8731,5,1920,1950,0.0,645,915,1167,0,1167,1,6,1,1972.0,2,495,0,0,144000,None,TA,TA,TA,Unf,144000
7350,5,1951,1951,0.0,852,952,952,0,952,1,4,0,1988.0,2,840,0,0,139000,None,TA,TA,TA,Unf,139000
10304,5,1976,1976,44.0,381,780,1088,780,1868,2,9,1,1976.0,2,484,448,96,197500,BrkFace,TA,TA,Gd,Unf,197500
9965,8,2006,2007,340.0,1150,1466,1466,1362,2828,3,11,1,2006.0,3,1052,125,144,424870,Stone,Gd,Ex,Gd,RFn,424870
9000,5,1959,1959,0.0,288,1006,1006,0,1006,1,5,0,,0,0,0,24,80000,None,TA,TA,TA,,80000
12180,4,1941,1950,0.0,348,672,672,252,924,1,5,0,1941.0,1,280,0,0,80000,None,TA,Gd,Fa,Unf,80000
6240,5,1928,1950,0.0,0,1042,1042,534,1576,1,8,1,1928.0,1,225,0,0,149000,None,TA,TA,TA,Unf,149000
11200,6,1985,1985,85.0,1258,1298,1298,0,1298,2,5,1,1985.0,2,403,165,26,180000,BrkFace,Gd,Gd,Gd,Unf,180000
12000,7,1941,1950,0.0,275,704,860,704,1564,1,7,1,1941.0,1,234,0,0,174500,None,TA,TA,Fa,Unf,174500
5700,7,1926,1950,0.0,0,572,572,539,1111,1,5,1,1982.0,1,288,0,0,116900,None,TA,TA,TA,Unf,116900
9000,7,1920,1988,0.0,624,650,832,650,1482,1,7,0,1930.0,2,324,0,0,143000,None,TA,TA,TA,Unf,143000
8280,6,1950,1950,0.0,0,932,932,0,932,1,4,1,1950.0,1,306,0,0,124000,None,TA,TA,Gd,Unf,124000
17755,5,1959,1959,132.0,176,1466,1466,0,1466,1,6,2,1959.0,2,528,0,140,149900,BrkFace,TA,TA,Fa,Fin,149900
14115,6,1956,2004,0.0,296,1073,1811,0,1811,1,6,1,1956.0,2,470,0,0,230000,None,TA,TA,Ex,Fin,230000
5890,6,1930,2007,0.0,538,816,816,0,816,1,5,0,2002.0,1,432,0,0,120500,None,Gd,TA,TA,Unf,120500
13700,7,1965,1988,288.0,454,864,902,918,1820,1,8,2,1965.0,2,492,60,84,201800,Stone,TA,TA,Gd,Unf,201800
10768,5,1976,2004,0.0,1157,1437,1437,0,1437,2,6,1,1976.0,2,528,0,21,218000,None,Gd,Gd,Gd,RFn,218000
9350,5,1965,1999,0.0,633,1219,1265,0,1265,2,6,1,1965.0,2,502,0,92,179900,None,TA,TA,Gd,RFn,179900
5001,7,2007,2008,166.0,904,1314,1314,0,1314,2,6,1,2008.0,2,626,172,62,230000,Stone,Gd,Gd,Gd,RFn,230000
11932,8,2007,2008,186.0,0,1580,1580,0,1580,2,7,0,2008.0,3,830,0,24,235128,Stone,Gd,Gd,Gd,RFn,235128
9120,6,1974,1974,270.0,442,901,943,933,1876,2,8,1,1974.0,2,540,0,69,185000,BrkFace,Gd,TA,Gd,RFn,185000
2280,6,1978,1978,0.0,311,855,855,601,1456,2,7,1,1978.0,2,440,26,0,146000,None,TA,Gd,TA,Unf,146000
14778,6,1954,2006,72.0,728,1296,1640,0,1640,1,7,1,1993.0,2,924,108,0,224000,BrkFace,Gd,TA,Gd,Unf,224000
8724,5,1968,1968,0.0,492,894,894,0,894,1,5,1,1968.0,2,450,0,0,129000,None,TA,Gd,TA,Fin,129000
12900,4,1969,1969,0.0,1198,1198,1258,0,1258,0,6,0,1969.0,2,400,120,0,108959,None,TA,Gd,TA,Unf,108959
16157,5,1978,1978,0.0,680,1360,1432,0,1432,1,5,1,1978.0,2,588,168,180,194000,None,TA,Gd,Gd,Unf,194000
9541,7,2009,2009,268.0,0,1502,1502,0,1502,2,7,0,2009.0,2,644,0,114,233170,Stone,Gd,Gd,Gd,RFn,233170
10475,8,2008,2008,72.0,0,1694,1694,0,1694,2,7,0,2008.0,3,776,160,33,245350,Stone,Gd,Gd,Gd,RFn,245350
10852,6,2000,2000,0.0,786,959,959,712,1671,2,7,1,2000.0,2,472,0,38,173000,None,TA,Gd,TA,Fin,173000
13728,6,1935,1986,0.0,626,1127,1236,872,2108,2,7,2,1935.0,2,540,0,0,235000,None,TA,TA,Gd,Unf,235000
35760,10,1995,1996,1378.0,1387,1930,1831,1796,3627,3,10,1,1995.0,3,807,361,76,625000,BrkFace,Gd,Ex,Gd,Fin,625000
9880,6,1977,1977,0.0,522,1096,1118,0,1118,1,6,1,1977.0,1,358,203,0,171000,None,TA,TA,TA,Fin,171000
9120,6,1958,1958,0.0,662,1261,1261,0,1261,1,6,1,1958.0,2,433,0,0,163000,None,TA,TA,TA,RFn,163000
4017,7,2006,2007,0.0,0,625,625,625,1250,2,5,0,2006.0,2,625,0,54,171900,None,Gd,Gd,Gd,Fin,171900
18030,5,1946,1994,0.0,152,1598,1636,971,3086,3,12,1,,0,0,122,0,200500,None,TA,TA,Ex,,200500
16560,6,1932,1950,0.0,503,952,1170,1175,2345,2,9,1,1932.0,2,360,0,0,239000,None,TA,Gd,TA,Unf,239000
10678,8,1992,2000,337.0,700,1683,2129,743,2872,2,9,1,1992.0,2,541,0,33,285000,BrkFace,Gd,Gd,Gd,Fin,285000
6951,5,1984,1985,0.0,658,876,923,0,923,1,5,0,1984.0,1,264,362,0,119500,None,TA,TA,TA,Unf,119500
3950,6,1926,2004,0.0,468,818,818,406,1224,1,5,0,1926.0,1,210,0,0,115000,None,TA,TA,TA,Unf,115000
7681,5,1921,1950,0.0,0,731,820,523,1343,1,7,1,1921.0,1,186,192,0,154900,None,TA,TA,TA,Unf,154900
8335,5,1954,1954,0.0,0,0,1124,0,1124,1,5,1,,0,0,0,36,93000,None,TA,,TA,,93000
11170,7,1990,1991,0.0,1216,1216,1298,1216,2514,2,8,0,1990.0,2,693,0,0,250000,None,TA,Gd,TA,Fin,250000
5587,8,2008,2008,186.0,1480,1600,1652,0,1652,2,5,1,2008.0,2,482,162,53,392500,Stone,Ex,Ex,Gd,Fin,392500
15623,10,1996,1996,0.0,2096,2396,2411,2065,4476,3,10,2,1996.0,3,813,171,78,745000,None,Gd,Ex,Ex,Fin,745000
10800,5,1920,1950,0.0,821,1120,1130,0,1130,1,5,1,1970.0,2,720,229,0,120000,None,TA,TA,TA,Unf,120000
35133,5,1963,1963,226.0,1159,1572,1572,0,1572,1,5,2,1963.0,3,995,0,263,186700,BrkFace,TA,TA,TA,RFn,186700
9738,5,1924,1950,0.0,392,784,949,272,1221,1,7,0,1965.0,1,392,0,0,104900,None,TA,TA,TA,Unf,104900
